elapsed_time,tag_id,tag_alias,rssi,arm_x,arm_y,arm_z,arm_roll,arm_pitch,arm_yaw,arm_qx,arm_qy,arm_qz,arm_qw
2.2144320011138916,E2806894000040192971787C,urine-front,-71.0999984741211,0.8178855723476848,0.35498409719202384,0.3123453281799444,138.13745925958204,-4.709086215798713,111.69391383794179,-0.536060967366032,-0.7640390369602359,-0.31692977777055675,-0.1686372000175963
2.414243698120117,E2806894000040192971787C,urine-front,-71.9000015258789,0.8178346799995941,0.3549677772358749,0.3114214851953472,138.20088720956733,-4.711087119608743,111.68901402802695,-0.5361916785183791,-0.7641873697695667,-0.31650856402240585,-0.16834035960752006
2.6134719848632812,E2806894000040192971787C,urine-front,-71.0999984741211,0.8176997679586223,0.3549206587921963,0.31107385585290204,138.23014416554932,-4.71179695597715,111.68707628870754,-0.5362492568178746,-0.7642576508015813,-0.31631377233266145,-0.16820396899659315
2.8142805099487305,E28068940000401929777475,pose-center,-76.4000015258789,0.8175700930968556,0.35488068020020336,0.31093513220191404,138.2495110285998,-4.711816364868778,111.68709902862368,-0.5362775715119603,-0.7643111665494245,-0.3161847224265093,-0.16811314132203756
3.023002862930298,E28068940000401929781505,pose-right,-75.69999694824219,0.817549077224329,0.35487421990698687,0.3109139112808712,138.2525808373891,-4.71183150517742,111.68709578239003,-0.5362821326518876,-0.7643195907896376,-0.3161643099687443,-0.16809868064768324
3.222843885421753,E28068940000401929781505,pose-right,-76.4000015258789,0.8175403919887755,0.35487151402185824,0.3109027482669222,138.2539835403038,-4.711844627848921,111.68707551631974,-0.536284356729781,-0.7643233394921528,-0.31615498290122657,-0.16809208256551988
3.423098087310791,E2806894000040192971787C,urine-front,-73.9000015258789,0.8175382645285081,0.35487086455300354,0.3109007074163791,138.25429026235287,-4.711845703862347,111.68707651420463,-0.5362848025601448,-0.7643241882219723,-0.31615294334220356,-0.1680906370322616
3.643012523651123,E28068940000401929781505,pose-right,-71.9000015258789,0.8175348904446492,0.3548698114664853,0.3108951259238629,138.2549077245519,-4.711757065010552,111.68716626976396,-0.5362848984321225,-0.7643264910048588,-0.3161485604524127,-0.1680881036412587
3.8426320552825928,E2806894000040192971787C,urine-front,-71.0999984741211,0.8169080317592368,0.3546634635034892,0.31020802331194375,138.64107360937868,-4.713139047345979,111.68452139383747,-0.5368692243414626,-0.7653723842403708,-0.31357338795697226,-0.16627771877913436
4.054547309875488,E2806894000040192971787C,urine-front,-71.0999984741211,0.8143115999653104,0.3537518563914921,0.3062806002230586,140.5107226236268,-4.722580764464777,111.66023957100593,-0.5396950452773657,-0.7702538764467333,-0.3010537603629905,-0.1574955786463405
4.274585247039795,E28068940000401929781505,pose-right,-69.69999694824219,0.8239498753295207,0.35196893584691413,0.3030105532510343,143.69730152230647,-4.635589216019826,111.84445144354655,-0.5424343600686554,-0.779356826086296,-0.279353532673017,-0.1425815781674091
4.523508071899414,E2806894000040192971787C,urine-front,-74.4000015258789,0.8327118532766541,0.35419226555159244,0.3027545673640275,148.7046646945205,-4.747196215372127,112.20606483800967,-0.5458432125568495,-0.7923636090321707,-0.24592896614169704,-0.11719232909882486
5.033464431762695,E2806894000040192971787C,urine-front,-85.9000015258789,0.875391168652505,0.32735914601870664,0.31171623978611873,160.04218755140343,-4.675202300335698,111.6345263384363,-0.5587209606399982,-0.810085968460042,-0.16580034826735154,-0.06404573647088768
6.552766799926758,E28068940000500A8C55B5E1,120mm,-59.900001525878906,0.9346321249119025,0.29985616276101634,0.30297061394897296,163.03894951219354,-4.818021710707155,111.49735636516442,-0.5613018486647522,-0.8133277149983003,-0.14518861654552281,-0.0485646818868689
6.792918682098389,E28068940000500A8C55B5E1,120mm,-59.099998474121094,0.9412194727390867,0.3015225727546347,0.314853104479547,164.39352291313625,-4.9344840801717185,111.52267144412355,-0.56174651085472,-0.8149982285137661,-0.13613487022931675,-0.04106144383259538
7.113448143005371,E28068940000500A8C55B5E1,120mm,-61.79999923706055,0.9491217277783691,0.29436619918615337,0.3061325728308727,169.6228231611986,-4.6060216074466185,111.67457569249902,-0.5617992879678632,-0.8213494049104647,-0.09724184686591426,-0.017627770991634498
7.343384265899658,E28068940000500A8C55B5E1,120mm,-57.599998474121094,0.9655189649857092,0.29003977535712633,0.31233864824369084,171.5738135218955,-4.850802502938864,111.53005968727682,-0.5631354923683369,-0.8220155820310203,-0.08442636207312237,-0.006402305863650837
7.583122730255127,E28068940000500A8C55B5E1,120mm,-57.599998474121094,0.9834719504683226,0.2849939690349418,0.31734037297374107,171.2507234667131,-4.829374590373502,111.66093805831608,-0.5621688942642951,-0.822431407398582,-0.08664863319791452,-0.008045421740352372
7.802901268005371,E28068940000400BB6B448F1,40mm,-62.400001525878906,0.9814300342546525,0.2806512257411563,0.3038708076229889,171.90184752815554,-4.936568537855965,111.4889774020091,-0.5634719634446138,-0.8219958819002562,-0.08248915591694847,-0.004201869464993942
8.002795219421387,E28068940000400BB6B448F1,40mm,-61.79999923706055,0.9986377646774874,0.2753493690840231,0.30723519188293147,168.90887382722715,-5.077506951720189,111.5101673329992,-0.5630865507981957,-0.8195543671691555,-0.10461540279152651,-0.017882758817440378
8.2145357131958,E28068940000500A8C55B5E1,120mm,-53.900001525878906,1.006556772899991,0.2738476277148729,0.31754647170169203,164.69600343907013,-4.934837807484563,111.47546387147287,-0.5621890553227943,-0.8151228636023188,-0.13396848595284594,-0.03963115036838324
