elapsed_time,tag_id,tag_alias,rssi,arm_x,arm_y,arm_z,arm_roll,arm_pitch,arm_yaw,arm_qx,arm_qy,arm_qz,arm_qw,tof_distance
2.01027512550354,E28068940000401929777475,pose-center,-71.9000015258789,0.3809749387757843,0.3393240444548788,0.38125085104044215,149.99899615681815,-35.4771693879414,131.2309287431301,0.45165362798462494,0.8053744231378794,0.34603210713753124,-0.16626129950657276,473.0
0.212366105,,,,0.3874705391243407,0.33237581441532926,0.3799158549098606,150.30509802219282,-35.680990835600625,130.52005446377882,0.4563753978148497,0.8028226059409186,0.3454704425578477,-0.1668758010571198,495.0
2.230496883392334,E28068940000401929777475,pose-center,-75.0,0.39911201803341195,0.323952639830503,0.3784027262658636,150.38105811066433,-35.72799008633528,129.5499742631277,0.4630849854278629,0.7990076805422195,0.3464728493127804,-0.16460737345241228,474.0
0.412204981,,,,0.4101883248428576,0.3162752115772058,0.3768835219597793,150.3949020820197,-35.74426829229767,128.64781134473301,0.4693543558449867,0.795326216754837,0.34770854086864195,-0.1620539052253174,478.0
2.299300193786621,E28068940000401929777475,pose-center,-71.9000015258789,0.411400561495306,0.3154118870973636,0.3767097218159456,150.3964301399513,-35.74606464679645,128.5482509964364,0.4700444380772507,0.7949169220551907,0.34784376038040565,-0.1617715414631471,478.0
2.4304089546203613,E28068940000401929777475,pose-center,-73.9000015258789,0.4236804484838298,0.30641258901686136,0.3750575692579923,150.38414447970987,-35.73466863970566,127.54905457823757,0.47696621793733396,0.7907878482226106,0.3492924471094534,-0.15859568859933917,482.0
2.49942684173584,E28068940000401929777475,pose-center,-73.9000015258789,0.43546212653622385,0.2972611921507946,0.37308758956848104,150.4066596089321,-35.75873910433345,126.54479312771949,0.4838651468965952,0.7865677319164035,0.350586592612168,-0.1558036065282535,482.0
2.5404410362243652,E28068940000401929777475,pose-center,-70.4000015258789,0.4355518122560712,0.2971896701978421,0.37307198027519195,150.40683268575003,-35.758924071744836,126.53707533902802,0.48391802104849935,0.7865350667530822,0.35059645232962316,-0.15578210836328754,482.0
0.612250567,,,,0.4341648729517588,0.29829252063036504,0.37331231354500694,150.4041590792603,-35.75606667368044,126.65629956582038,0.4831009755338637,0.7870392808188412,0.350443993351471,-0.1561141422493928,482.0
2.599421501159668,E28068940000401929777475,pose-center,-69.0,0.44724610582708213,0.28766389165879824,0.37110723720761296,150.40690891038773,-35.759502299739125,125.54155959215085,0.4907330116899122,0.7822997354020387,0.3519378165854514,-0.15273509251221232,475.0
2.739677667617798,E28068940000401929777475,pose-center,-69.0,0.45883896807247787,0.27770636852615155,0.36892174585912135,150.4173947982929,-35.77057684637082,124.52705537014268,0.4976332974921309,0.7779205670734557,0.3532396985058159,-0.14974113646804427,482.0
0.812276841,,,,0.4573848075046736,0.27898424882010364,0.3692054081157695,150.41605666442823,-35.7691642902034,124.6555164586401,0.49676170972208444,0.7784784517121073,0.35307629060076395,-0.15012074137012513,482.0
2.842298746109009,E28068940000401929777475,pose-center,-69.7300033569336,0.4701065168540225,0.2675013980082679,0.3666443448434086,150.42599975376584,-35.77997815581175,123.51855810169887,0.5044552741730393,0.7735066544866653,0.35451581179876623,-0.14673401449054757,482.0
2.842298746109009,E28068940000401929777475,pose-center,-72.9000015258789,0.4701065168540225,0.2675013980082679,0.3666443448434086,150.42599975376584,-35.77997815581175,123.51855810169887,0.5044552741730393,0.7735066544866653,0.35451581179876623,-0.14673401449054757,482.0
1.012119055,,,,0.4795754867669608,0.25857382305553234,0.3646358326931973,150.4255189993799,-35.779634984328524,122.66761825359804,0.5101856509824166,0.7697389899750386,0.3555977656931597,-0.14409274054541407,487.0
2.929569721221924,E28068940000401929777475,pose-center,-67.9000015258789,0.481137555777314,0.2570628655874809,0.36429192996222914,150.42543874942064,-35.779577699463665,122.52557383703292,0.5111394707193563,0.7691059266560217,0.3557764575173709,-0.14365106101838787,487.0
2.9495227336883545,E28068940000401929777475,pose-center,-71.0999984741211,0.481137555777314,0.2570628655874809,0.36429192996222926,150.42543874942064,-35.779577699463665,122.52557383703292,0.5111394707193563,0.7691059266560217,0.3557764575173709,-0.14365106101838787,487.0
3.0106866359710693,E28068940000401929777475,pose-center,-68.4000015258789,0.4918718638125411,0.24630529585571642,0.3617894348612668,150.43190771044388,-35.78675909522705,121.5219470946992,0.5178520900171846,0.764596251379718,0.3570016499836604,-0.14061154700045528,484.0
1.212248087,,,,0.5008483396053042,0.23688460148186552,0.3596091554419782,150.42980010552552,-35.78492251698997,120.66889949336776,0.5235310417562425,0.7607195618942992,0.3580462796277213,-0.13792700284468398,490.0
1.412251235,,,,0.5208613409880388,0.21423343863495753,0.35412549889334777,150.43882849397264,-35.794554491384254,118.6764292852123,0.5366727540750298,0.7514985944104383,0.36036481742090387,-0.13179308023510428,469.0
1.612170458,,,,0.5396161809551938,0.19070786247974084,0.3481457414765233,150.45598855643834,-35.812551019232224,116.6909442909866,0.5496016157796575,0.7420820886350106,0.36254836817708325,-0.12574147442918265,444.0
1.8121709830000001,,,,0.5572249028012515,0.16615099620082607,0.3417822026231181,150.46320193307486,-35.82034068647426,114.70351695469921,0.5623841293884799,0.7324359436067729,0.3646576895638334,-0.11952593428534641,410.0
2.012228966,,,,0.573595060160399,0.14070052241780423,0.3349746923705899,150.46907855075622,-35.826540733740636,112.7163042165315,0.5749968210962485,0.7225717408292969,0.36666253043527997,-0.11325777615212727,405.0
2.212251425,,,,0.588574890236989,0.11459778018248029,0.32774239794314286,150.47799018186151,-35.83568840732412,110.73884477312082,0.587373827433153,0.712540288241877,0.36854346161146656,-0.10702355526774937,394.0
2.412305356,,,,0.6021938399043198,0.08777248896172857,0.3201296766223232,150.48419955744632,-35.842250369335446,108.76122211408344,0.5995786828845481,0.7022959104377149,0.3703244832349257,-0.10072553960975918,401.0
2.612287045,,,,0.6143280254197021,0.06030670153778395,0.3121516376976698,150.49533381636186,-35.853647799757276,106.77379595977266,0.6116607372500434,0.691789989034589,0.37199674431824103,-0.09442550394298331,396.0
2.81214428,,,,0.6249567986837004,0.032791040087076645,0.30381083570683964,150.50987876404048,-35.86873988751026,104.82614157587582,0.6233199960674504,0.6812913660568206,0.37352709806382234,-0.08827096946858672,401.0
3.012247086,,,,0.6340789762616706,0.004990273341430265,0.2953539865198957,150.5110087642515,-35.86989727931173,102.8941976733512,0.6347162554348635,0.6706860669391778,0.3749606970553354,-0.0819753033796043,400.0
3.212107182,,,,0.6418575270694401,-0.02287221263277125,0.2864975078953215,150.51264795639148,-35.871576127125344,100.99328819201826,0.6457530136667767,0.6600649997784531,0.37626714441512693,-0.07576461866486409,391.0
