elapsed_time,tag_id,tag_alias,rssi,arm_x,arm_y,arm_z,arm_roll,arm_pitch,arm_yaw,arm_qx,arm_qy,arm_qz,arm_qw,tof_distance
0.208741426,,,,0.8978535890047284,-0.05825027719642517,0.35847419223644994,129.56399796881166,-11.283103050608169,102.1392367138975,0.5983156487286911,0.6740422698642008,0.38571866826210754,0.19724733680531076,
0.408699751,,,,0.9168054159949195,-0.04384223348606639,0.35650484828728535,128.7888806139091,-11.296189985832838,101.86947703535209,0.5985784348025244,0.6699718027270538,0.3898550324174243,0.20212544282902867,
0.608731985,,,,0.9271310555500708,-0.032699995188967934,0.3558759605449521,128.28732553469638,-11.217829860216108,102.03566597091397,0.5965254986895097,0.6693587620236922,0.392717695532751,0.20466799635211183,
2.7853918075561523,E28068940000400BB6B448F1,40mm,-64.30000305175781,0.9380757810348643,-0.023909403403569836,0.35491443224626124,127.76918822512532,-11.21944274224979,101.93131729343736,0.5962056456033846,0.6670287372115393,0.3955587029176851,0.20771327456546612,
0.808691025,,,,0.9403040637400879,-0.022278832552800745,0.3546605775136299,127.66992919761522,-11.224504971683958,101.88278174187967,0.5963204350479305,0.6664181207493287,0.39607148701990563,0.20836555437744642,
2.8655319213867188,E28068940000500BB6B6D55A,200mm,-65.9000015258789,0.9362871337952346,-0.025205723331504084,0.3551181687803132,127.84834844700275,-11.215032170951352,101.97061153550172,0.5961091794177138,0.6675195090291084,0.39514851010951574,0.20719364429853415,
2.8885226249694824,E28068940000400BB6B448F1,40mm,-69.02999877929688,0.9378159191811491,-0.024098427014632353,0.3549440345769783,127.78071715486492,-11.218821067915547,101.93700776315364,0.5961918679980437,0.6671000038336264,0.3954990313583061,0.20763756310653647,
2.8885226249694824,E28068940000400BB6B448F1,40mm,-65.0999984741211,0.9378958959232414,-0.0240402769588722,0.3549349240520869,127.77716996598602,-11.219013092354842,101.93525575972065,0.5961961169184925,0.6670780691055105,0.3955173934330724,0.20766085664294925,
2.966657876968384,E28068940000400BB6B448F1,40mm,-65.0999984741211,0.9451524591811832,-0.017034495809987,0.35362399214371587,127.46814239635901,-11.26746106460025,101.90369335229212,0.5959385632969157,0.6656987962833659,0.39748072002357837,0.2090727591342864,
1.00875616,,,,0.9513909341409486,-0.009888683039521005,0.3522042948071128,127.20581944701198,-11.32376671899464,101.9501599587748,0.5953303876340204,0.6648580093958081,0.39934797625632124,0.20992082021979308,
2.975383996963501,E28068940000500A8C53D4AE,120mm,-61.79999923706055,0.9462691998043602,-0.015772705202551664,0.35337230366305306,127.42158000569836,-11.27778758577841,101.91160937891355,0.5958334339476145,0.6655472086972558,0.39781324548497154,0.20922249807847818,
2.9883580207824707,E28068940000400BB6B448F1,40mm,-63.599998474121094,0.9479242138448303,-0.013888952379192436,0.35299734563254975,127.35226263502736,-11.292894905565177,101.92365879549594,0.5956746748716291,0.66532341436017,0.3983074026797228,0.20944605269910643,
